id,descripcion,dominio,tipo_trigger,b,r2,p,n,sig,significativo
B_GBR_CAN,GBR→CAN (1820-2022),B,gradual,-0.1087,0.3029,0.079008,8,,False
B_GBR_IRN,GBR→IRN (1820-2022),B,gradual,-0.1956,0.4034,0.084307,8,,False
B_GBR_TUR,GBR→TUR (1820-2022),B,gradual,-0.1645,0.4801,0.084391,8,,False
B_GBR_MAR,GBR→MAR (1820-2022),B,gradual,-0.1586,0.1329,0.325357,8,,False
B_DEU_POL,DEU→POL (1820-2022),B,abrupto,-0.0414,0.013,0.552968,8,,False
B_DEU_HUN,DEU→HUN (1820-2022),B,abrupto,0.0126,-0.0027,0.82644,8,,False
B_DEU_ROU,DEU→ROU (1820-2022),B,abrupto,-0.0587,0.0637,0.403031,8,,False
B_DEU_BGR,DEU→BGR (1820-2022),B,abrupto,-0.0288,-0.0127,0.71511,8,,False
B_DEU_HRV,DEU→HRV (1820-2022),B,hibrido,0.0237,-0.0012,0.749713,8,,False
B_DEU_EST,DEU→EST (1820-2022),B,abrupto,-0.0793,0.2833,0.272728,8,,False
B_DEU_LVA,DEU→LVA (1820-2022),B,abrupto,-0.0753,0.2711,0.278127,8,,False
B_DEU_LTU,DEU→LTU (1820-2022),B,abrupto,-0.0906,0.2972,0.275797,8,,False
B_DEU_UKR,DEU→UKR (1820-2022),B,abrupto,-0.1502,0.2125,0.103337,8,,False
B_DEU_TUR,DEU→TUR (1820-2022),B,gradual,-0.1293,0.2342,0.250376,8,,False
B_DEU_GRC,DEU→GRC (1820-2022),B,gradual,-0.0594,0.096,0.369949,8,,False
B_DEU_PRT,DEU→PRT (1820-2022),B,gradual,-0.044,0.0952,0.422655,8,,False
B_DEU_ESP,DEU→ESP (1820-2022),B,gradual,-0.0201,0.0543,0.567999,8,,False
B_DEU_ITA,DEU→ITA (1820-2022),B,gradual,-0.0091,0.0291,0.675035,8,,False
B_DEU_RUS,DEU→RUS (1820-2022),B,abrupto,-0.0292,0.0215,0.632537,8,,False
B_FRA_MAR,FRA→MAR (1820-2022),B,gradual,-0.101,0.1385,0.212238,8,,False
B_FRA_DZA,FRA→DZA (1820-2022),B,abrupto,-0.0543,0.0362,0.502838,8,,False
B_FRA_TUN,FRA→TUN (1820-2022),B,abrupto,-0.2015,0.6653,0.01033,8,,True
B_FRA_SEN,FRA→SEN (1820-2022),B,gradual,-0.3433,-0.0221,0.213883,8,,False
B_FRA_CIV,FRA→CIV (1820-2022),B,gradual,-0.3755,0.0044,0.146599,8,,False
B_FRA_GRC,FRA→GRC (1820-2022),B,gradual,-0.0817,0.1021,0.296091,8,,False
B_FRA_PRT,FRA→PRT (1820-2022),B,gradual,-0.0663,0.1863,0.241975,8,,False
B_FRA_POL,FRA→POL (1820-2022),B,abrupto,-0.0773,0.1915,0.2044,8,,False
B_FRA_ROU,FRA→ROU (1820-2022),B,abrupto,-0.0946,0.2738,0.189947,8,,False
B_USA_MEX,USA→MEX (1820-2022),B,gradual,0.0071,-0.015,0.963974,8,,False
B_USA_BRA,USA→BRA (1820-2022),B,gradual,-0.0795,0.0079,0.695889,8,,False
B_USA_ARG,USA→ARG (1820-2022),B,hibrido,0.0251,-0.0178,0.907852,8,,False
B_USA_COL,USA→COL (1820-2022),B,gradual,-0.1141,0.2872,0.117369,8,,False
B_USA_PER,USA→PER (1820-2022),B,gradual,-0.0934,0.0362,0.332803,8,,False
B_USA_CHN,USA→CHN (1820-2022),B,gradual,0.2282,0.0685,0.171259,8,,False
B_USA_IND,USA→IND (1820-2022),B,gradual,0.3521,0.4045,0.007497,8,,True
B_USA_IDN,USA→IDN (1820-2022),B,gradual,-0.222,0.5097,0.02597,8,,True
B_USA_PHL,USA→PHL (1820-2022),B,gradual,-0.1927,0.4252,0.05789,8,,False
B_USA_VNM,USA→VNM (1820-2022),B,abrupto,-0.5562,0.2792,0.010015,8,,True
B_USA_KOR,USA→KOR (1820-2022),B,abrupto,-0.3382,0.7103,0.04736,8,,True
B_USA_THA,USA→THA (1820-2022),B,gradual,-0.242,0.6232,0.013893,8,,True
B_USA_NGA,USA→NGA (1820-2022),B,gradual,-0.1226,-0.0855,0.424674,8,,False
B_USA_EGY,USA→EGY (1820-2022),B,gradual,-0.1935,0.4281,0.046138,8,,True
B_USA_GHA,USA→GHA (1820-2022),B,gradual,-0.1538,-0.1041,0.37062,8,,False
B_USA_KEN,USA→KEN (1820-2022),B,gradual,-0.5355,0.2113,0.027884,8,,True
B_USA_ETH,USA→ETH (1820-2022),B,gradual,-0.7192,0.0347,0.030989,8,,True
B_USA_TZA,USA→TZA (1820-2022),B,gradual,-0.6109,0.0344,0.041425,8,,True
B_USA_IRN,USA→IRN (1820-2022),B,hibrido,-0.116,0.4461,0.09587,8,,False
B_USA_TUR,USA→TUR (1820-2022),B,gradual,-0.1707,0.4177,0.070539,8,,False
B_USA_ISR,USA→ISR (1820-2022),B,gradual,-0.1174,0.1074,0.325382,8,,False
B_USA_ZAF,USA→ZAF (1820-2022),B,gradual,0.0415,0.1635,0.38467,8,,False
B_USA_AUS,USA→AUS (1820-2022),B,gradual,0.0345,0.0824,0.456839,8,,False
B_USA_NZL,USA→NZL (1820-2022),B,gradual,0.1239,0.4916,0.02905,8,,True
B_USA_CAN,USA→CAN (1820-2022),B,gradual,-0.0143,0.0696,0.48991,8,,False
B_USA_RUS,USA→RUS (1820-2022),B,abrupto,-0.0697,0.2252,0.215757,8,,False
B_USA_JPN,USA→JPN (1820-2022),B,abrupto,-0.1044,0.074,0.450532,8,,False
B_USA_CHE,USA→CHE (1820-2022),B,gradual,-0.01,-0.0012,0.804969,8,,False
B_USA_NOR,USA→NOR (1820-2022),B,gradual,-0.1537,0.324,0.110029,8,,False
B_USA_SWE,USA→SWE (1820-2022),B,gradual,-0.0468,0.2627,0.166353,8,,False
B_JPN_CHN,JPN→CHN (1820-2022),B,gradual,-0.3315,0.1742,0.046868,8,,True
B_JPN_IND,JPN→IND (1820-2022),B,gradual,-0.2563,-0.1509,0.23849,8,,False
B_JPN_IDN,JPN→IDN (1820-2022),B,gradual,-0.1678,0.0752,0.201087,8,,False
B_JPN_PHL,JPN→PHL (1820-2022),B,gradual,-0.1385,-0.0227,0.34903,8,,False
B_JPN_VNM,JPN→VNM (1820-2022),B,gradual,-0.2263,-0.0887,0.254994,8,,False
B_JPN_BGD,JPN→BGD (1820-2022),B,gradual,-0.2138,-0.1825,0.365906,8,,False
B_JPN_PAK,JPN→PAK (1820-2022),B,gradual,-0.1025,-0.1401,0.590206,8,,False
B_JPN_THA,JPN→THA (1820-2022),B,gradual,-0.1878,0.2734,0.073307,8,,False
B_JPN_MYS,JPN→MYS (1820-2022),B,gradual,-0.1835,0.4331,0.035751,8,,True
B_JPN_KOR,JPN→KOR (1820-2022),B,gradual,-0.4498,0.708,0.026639,8,,True
B_JPN_TWN,JPN→TWN (1820-2022),B,gradual,-0.4638,0.6713,0.05106,8,,False
B_JPN_SGP,JPN→SGP (1820-2022),B,gradual,-0.1623,0.0648,0.518687,8,,False
B_JPN_NGA,JPN→NGA (1820-2022),B,gradual,-0.0684,-0.1299,0.741544,8,,False
B_JPN_KEN,JPN→KEN (1820-2022),B,gradual,-0.5616,-0.0017,0.094721,8,,False
B_JPN_EGY,JPN→EGY (1820-2022),B,gradual,-0.1393,0.0105,0.302438,8,,False
B_KOR_GBR,KOR→GBR (1820-2022),B,gradual,0.2016,-0.0681,0.590216,8,,False
B_KOR_FRA,KOR→FRA (1820-2022),B,gradual,0.2528,-0.0084,0.394058,8,,False
B_KOR_DEU,KOR→DEU (1820-2022),B,gradual,0.2475,0.0334,0.357203,8,,False
B_KOR_VNM,KOR→VNM (1820-2022),B,gradual,-0.3139,-0.0511,0.373525,8,,False
B_KOR_BGD,KOR→BGD (1820-2022),B,gradual,-0.3609,-0.1476,0.412203,8,,False
B_KOR_PAK,KOR→PAK (1820-2022),B,gradual,-0.0468,-0.1305,0.914258,8,,False
B_KOR_PHL,KOR→PHL (1820-2022),B,gradual,-0.0554,-0.0939,0.869974,8,,False
B_KOR_IDN,KOR→IDN (1820-2022),B,gradual,-0.0871,-0.0622,0.75396,8,,False
B_KOR_IND,KOR→IND (1820-2022),B,gradual,-0.3893,-0.0929,0.302928,8,,False
B_KOR_THA,KOR→THA (1820-2022),B,gradual,-0.0549,-0.0313,0.7898,8,,False
B_KOR_MYS,KOR→MYS (1820-2022),B,gradual,-0.0315,-0.0213,0.847212,8,,False
B_KOR_CHN,KOR→CHN (1820-2022),B,gradual,-0.339,0.1691,0.100322,8,,False
B_TWN_PHL,TWN→PHL (1820-2022),B,gradual,0.009,-0.0976,0.980665,8,,False
B_TWN_IDN,TWN→IDN (1820-2022),B,gradual,-0.0273,-0.0783,0.929373,8,,False
B_TWN_VNM,TWN→VNM (1820-2022),B,gradual,-0.2415,-0.1159,0.523228,8,,False
B_TWN_BGD,TWN→BGD (1820-2022),B,gradual,-0.2785,-0.1904,0.554393,8,,False
B_TWN_IND,TWN→IND (1820-2022),B,gradual,-0.317,-0.1598,0.436282,8,,False
B_TWN_THA,TWN→THA (1820-2022),B,gradual,-0.0052,-0.0472,0.982411,8,,False
B_SGP_MYS,SGP→MYS (1820-2022),B,abrupto,-0.2943,-0.0214,0.219291,8,,False
B_SGP_IDN,SGP→IDN (1820-2022),B,abrupto,-0.4036,-0.1141,0.23583,8,,False
B_SGP_PHL,SGP→PHL (1820-2022),B,abrupto,-0.3791,-0.1716,0.342466,8,,False
B_SGP_VNM,SGP→VNM (1820-2022),B,abrupto,-0.6328,-0.1269,0.121427,8,,False
B_SGP_THA,SGP→THA (1820-2022),B,abrupto,-0.3606,-0.0333,0.186714,8,,False
B_SGP_IND,SGP→IND (1820-2022),B,abrupto,-0.7028,-0.2297,0.110623,8,,False
B_CHN_IND,CHN→IND (1820-2022),B,gradual,-0.1703,0.0717,0.268936,8,,False
B_CHN_VNM,CHN→VNM (1820-2022),B,gradual,-0.1169,0.0542,0.421971,8,,False
B_CHN_BGD,CHN→BGD (1820-2022),B,gradual,-0.1999,0.0034,0.350135,8,,False
B_CHN_PAK,CHN→PAK (1820-2022),B,gradual,0.0601,-0.064,0.819462,8,,False
B_CHN_IDN,CHN→IDN (1820-2022),B,gradual,0.1042,0.0695,0.460344,8,,False
B_CHN_PHL,CHN→PHL (1820-2022),B,gradual,0.0952,-0.0085,0.612287,8,,False
B_CHN_THA,CHN→THA (1820-2022),B,gradual,0.1804,0.367,0.11778,8,,False
B_CHN_NGA,CHN→NGA (1820-2022),B,gradual,0.0133,-0.0756,0.960844,8,,False
B_CHN_ETH,CHN→ETH (1820-2022),B,gradual,-0.2777,-0.0605,0.338561,8,,False
B_CHN_KEN,CHN→KEN (1820-2022),B,gradual,-0.0708,-0.0646,0.774392,8,,False
B_CHN_GHA,CHN→GHA (1820-2022),B,gradual,-0.0873,-0.0682,0.737665,8,,False
